City|Date|Card_Type|Exp_Type|Gender|Amount|EMI_Paid
Ahmedabad|12-Apr-15|Signature|Entertainment|M|228458|1
Ahmedabad|29-Apr-14|Platinum|Entertainment|F|187232|1
Ahmedabad|15-Jan-14|Silver|Grocery|M|293642|1
Ahmedabad|28-Apr-14|Platinum|Fuel|M|249824|1
Ahmedabad|27-Nov-13|Gold|Fuel|M|138697|1
Delhi|19-Sep-14|Gold|Bills|F|91520|1
Mumbai|07-Jan-15|Platinum|Bills|F|39556|1
Ahmedabad|04-Oct-14|Signature|Food|F|105558|1
Ahmedabad|16-Jan-15|Gold|Bills|F|13401|1
Mumbai|18-Feb-14|Platinum|Entertainment|F|139901|1
Mumbai|10-May-14|Silver|Food|F|262727|1
Bengaluru|26-Dec-13|Silver|Fuel|M|271215|1
Delhi|25-Sep-14|Platinum|Entertainment|F|132858|1
Delhi|11-Sep-14|Gold|Fuel|F|212016|1
Bengaluru|02-May-14|Signature|Fuel|M|15537|1
Bengaluru|20-Jun-14|Gold|Entertainment|F|147881|1
Bengaluru|04-Mar-15|Platinum|Bills|F|36200|1
Bengaluru|06-Dec-14|Silver|Fuel|M|106766|1
Delhi|09-Dec-13|Silver|Bills|F|110981|1
Ahmedabad|31-Dec-13|Silver|Grocery|F|188051|1
Ahmedabad|06-Aug-14|Signature|Bills|M|138989|1
Bengaluru|05-Jan-14|Gold|Grocery|M|25082|1
Bengaluru|28-Jul-14|Signature|Entertainment|M|103275|1
Bengaluru|29-Jun-14|Signature|Bills|F|69709|1
Bengaluru|28-Oct-14|Signature|Bills|M|126488|1
Ahmedabad|24-Nov-14|Gold|Fuel|F|112856|1
Ahmedabad|16-Sep-14|Silver|Food|F|129597|1
Mumbai|03-Sep-14|Silver|Entertainment|F|57277|1
Delhi|28-Jan-15|Platinum|Fuel|F|112860|1
Bengaluru|10-Feb-14|Platinum|Entertainment|F|200035|1
Mumbai|14-Jan-15|Signature|Bills|M|200120|1
Ahmedabad|02-Dec-13|Signature|Grocery|F|285628|1
Ahmedabad|27-Feb-14|Silver|Entertainment|F|295738|1
Mumbai|27-Feb-15|Silver|Fuel|F|177795|1
Mumbai|20-Nov-14|Silver|Fuel|M|275491|1
Mumbai|18-Nov-14|Signature|Food|M|179964|1
Ahmedabad|07-Oct-14|Silver|Fuel|F|201427|1
Mumbai|22-Jul-14|Signature|Bills|F|85430|1
Mumbai|29-Jul-14|Silver|Entertainment|F|246237|1
Delhi|03-Apr-14|Silver|Bills|M|89084|1
Bengaluru|27-Mar-14|Silver|Entertainment|M|273153|1
Ahmedabad|17-Nov-13|Silver|Entertainment|M|121056|1
Bengaluru|27-Nov-14|Gold|Fuel|F|272057|1
Bengaluru|21-Jan-15|Platinum|Bills|F|89962|1
Ahmedabad|30-Apr-15|Silver|Entertainment|F|262464|1
Delhi|11-Dec-14|Platinum|Bills|M|137710|1
Mumbai|25-Mar-14|Gold|Bills|M|145463|1
Bengaluru|19-Oct-14|Silver|Grocery|M|194546|1
Mumbai|09-Sep-14|Platinum|Entertainment|M|202911|1
Delhi|15-Sep-14|Gold|Grocery|M|41617|1
Ahmedabad|12-May-15|Gold|Fuel|M|216036|1
Delhi|06-May-14|Signature|Grocery|F|172224|1
Bengaluru|27-Apr-15|Gold|Fuel|F|78954|1
Bengaluru|27-Jan-14|Platinum|Bills|M|129514|1
Mumbai|02-Sep-14|Gold|Bills|M|12968|1
Mumbai|29-Jun-14|Signature|Entertainment|M|158636|1
Ahmedabad|05-Mar-14|Gold|Fuel|M|240719|1
Bengaluru|10-Sep-14|Gold|Entertainment|M|284590|1
Ahmedabad|19-Sep-14|Platinum|Entertainment|F|247002|1
Bengaluru|05-Dec-13|Gold|Food|F|130322|1
Ahmedabad|25-May-15|Signature|Fuel|M|69945|1
Bengaluru|09-Jan-14|Platinum|Food|F|163356|1
Delhi|17-Nov-13|Silver|Entertainment|M|158005|1
Bengaluru|29-Nov-13|Gold|Entertainment|M|235081|1
Delhi|21-Apr-15|Gold|Bills|F|231738|1
Bengaluru|02-Jun-14|Gold|Entertainment|M|64106|1
Bengaluru|05-Jan-14|Platinum|Bills|M|232027|1
Bengaluru|12-May-15|Signature|Fuel|F|197481|1
Bengaluru|05-May-15|Silver|Grocery|M|48117|1
Mumbai|22-Mar-14|Silver|Entertainment|F|268194|1
Ahmedabad|18-Nov-14|Gold|Fuel|M|79677|1
Bengaluru|22-May-15|Signature|Fuel|M|188634|1
Bengaluru|03-Jul-14|Gold|Grocery|M|194863|1
Ahmedabad|06-Sep-14|Signature|Grocery|F|152924|1
Delhi|02-May-15|Silver|Food|M|129340|1
Mumbai|31-Aug-14|Platinum|Fuel|M|45602|1
Delhi|15-Apr-14|Silver|Fuel|F|119302|1
Ahmedabad|14-Apr-15|Silver|Food|F|185013|1
Mumbai|22-Oct-13|Gold|Grocery|F|286012|1
Mumbai|30-Mar-14|Gold|Food|F|185477|1
Bengaluru|04-May-14|Silver|Food|F|98885|1
Mumbai|08-Nov-14|Signature|Fuel|M|253250|1
Delhi|26-Dec-13|Silver|Entertainment|F|24019|1
Mumbai|06-Aug-14|Platinum|Fuel|F|118405|1
Ahmedabad|23-Sep-14|Gold|Food|M|11652|1
Bengaluru|09-Dec-14|Gold|Entertainment|M|93672|1
Mumbai|18-Jan-15|Signature|Entertainment|M|65779|1
Mumbai|25-Oct-13|Silver|Fuel|M|181094|1
Delhi|01-Feb-15|Silver|Entertainment|M|160242|1
Ahmedabad|25-Nov-14|Signature|Fuel|F|157517|1
Mumbai|04-Apr-14|Signature|Bills|F|18061|1
Mumbai|01-May-14|Platinum|Fuel|F|285147|1
Mumbai|26-Dec-13|Signature|Fuel|F|129386|1
Bengaluru|08-Oct-13|Signature|Food|F|9478|1
Ahmedabad|09-Apr-14|Gold|Entertainment|F|222602|1
Mumbai|09-Mar-14|Silver|Grocery|M|1878|1
Mumbai|05-Feb-15|Signature|Entertainment|F|237388|1
Delhi|08-Apr-14|Gold|Entertainment|M|109839|1
Ahmedabad|12-Oct-14|Gold|Bills|M|210419|1
Ahmedabad|30-Jan-14|Platinum|Bills|F|196010|1
Delhi|08-Dec-13|Gold|Grocery|F|248858|1
Ahmedabad|10-Jul-14|Platinum|Grocery|M|14250|1
Bengaluru|18-Apr-14|Platinum|Grocery|F|277260|1
Ahmedabad|07-Aug-14|Signature|Grocery|F|192386|1
Delhi|11-Aug-14|Platinum|Fuel|M|129462|1
Delhi|27-Jun-14|Signature|Entertainment|F|26892|1
Bengaluru|23-Mar-15|Signature|Fuel|F|108872|1
Mumbai|04-Oct-14|Gold|Fuel|M|158108|1
Bengaluru|25-Dec-13|Platinum|Food|F|44516|1
Ahmedabad|28-Dec-13|Platinum|Fuel|F|149397|1
Ahmedabad|01-Mar-14|Signature|Entertainment|F|48140|1
Ahmedabad|12-Dec-13|Signature|Food|F|246894|1
Delhi|03-Apr-14|Silver|Fuel|F|89823|1
Delhi|04-Aug-14|Signature|Grocery|M|251060|1
Bengaluru|01-Oct-14|Platinum|Entertainment|M|269376|1
Bengaluru|08-Dec-14|Signature|Bills|F|163082|1
Bengaluru|24-Feb-15|Platinum|Food|M|86975|1
Bengaluru|16-May-14|Silver|Food|F|42023|1
Delhi|30-Nov-13|Signature|Bills|M|41701|1
Mumbai|03-Dec-14|Signature|Grocery|M|17463|1
Mumbai|05-Sep-14|Platinum|Bills|F|179980|1
Bengaluru|09-Feb-15|Gold|Grocery|M|61689|1
Delhi|08-Dec-14|Gold|Grocery|M|238404|1
Ahmedabad|10-Apr-14|Signature|Bills|F|253083|1
Bengaluru|11-Jan-14|Gold|Bills|F|276089|1
Bengaluru|13-Nov-13|Signature|Entertainment|M|135718|1
Ahmedabad|20-Jan-14|Gold|Food|M|177433|1
Delhi|02-Jul-14|Signature|Grocery|F|192346|1
Mumbai|11-Dec-13|Platinum|Grocery|M|33858|1
Delhi|07-Aug-14|Platinum|Food|F|219687|1
Bengaluru|21-Jul-14|Gold|Grocery|F|89024|1
Ahmedabad|06-May-15|Signature|Fuel|M|57215|1
Bengaluru|19-Dec-13|Silver|Bills|F|49377|1
Ahmedabad|16-Feb-15|Signature|Entertainment|M|191294|1
Bengaluru|05-Oct-13|Silver|Fuel|F|123820|1
Delhi|02-Jul-14|Signature|Entertainment|F|89229|1
Bengaluru|29-Sep-14|Platinum|Food|F|279805|1
Bengaluru|07-Mar-14|Platinum|Fuel|M|149013|1
Bengaluru|31-Dec-13|Gold|Bills|M|111104|1
Mumbai|29-Sep-14|Gold|Bills|F|136518|1
Delhi|09-May-14|Signature|Bills|F|156566|1
Delhi|19-Feb-14|Platinum|Bills|M|206736|1
Delhi|21-Dec-13|Signature|Bills|M|113138|1
Bengaluru|31-Mar-14|Silver|Bills|F|278133|1
Bengaluru|01-Apr-15|Silver|Entertainment|M|256718|1
Delhi|07-Feb-15|Gold|Food|M|126074|1
Mumbai|30-Nov-14|Signature|Bills|F|273958|1
Bengaluru|01-Apr-14|Signature|Grocery|M|238697|1
Bengaluru|20-Jul-14|Silver|Bills|M|141603|1
Bengaluru|07-May-14|Platinum|Bills|F|158428|1
Ahmedabad|24-May-14|Signature|Bills|M|153077|1
Mumbai|14-Jan-14|Signature|Fuel|F|246479|1
Ahmedabad|27-Oct-14|Signature|Fuel|M|40399|1
Delhi|25-Jan-15|Signature|Grocery|F|19461|1
Mumbai|10-Feb-15|Platinum|Grocery|M|77870|1
Ahmedabad|13-Oct-13|Platinum|Entertainment|M|188278|1
Mumbai|06-Apr-14|Silver|Fuel|M|299035|1
Bengaluru|28-Apr-15|Silver|Bills|M|221816|1
Delhi|05-Feb-15|Platinum|Entertainment|M|68219|1
Mumbai|11-Nov-14|Silver|Entertainment|F|295582|1
Mumbai|03-Dec-13|Platinum|Fuel|F|53811|1
Delhi|21-Jul-14|Signature|Fuel|F|57980|1
Bengaluru|23-Oct-13|Platinum|Fuel|F|195440|1
Ahmedabad|13-Oct-14|Gold|Fuel|M|226436|1
Delhi|27-Nov-14|Silver|Food|M|204683|1
Mumbai|27-Jun-14|Gold|Grocery|M|228720|1
Mumbai|23-Jan-15|Signature|Grocery|F|188230|1
Mumbai|07-May-15|Platinum|Entertainment|M|233872|1
Bengaluru|05-Jul-14|Gold|Food|F|160964|1
Bengaluru|20-Jan-15|Silver|Entertainment|M|139087|1
Delhi|01-Dec-13|Signature|Fuel|F|48904|1
Delhi|12-Apr-14|Platinum|Fuel|M|225862|1
Delhi|29-Nov-13|Platinum|Fuel|M|45768|1
Ahmedabad|04-Aug-14|Platinum|Food|M|75108|1
Delhi|05-Apr-15|Platinum|Fuel|F|181160|1
Ahmedabad|23-Nov-13|Platinum|Grocery|M|99933|1
Delhi|22-Oct-13|Platinum|Grocery|M|29599|1
Bengaluru|12-Jul-14|Platinum|Bills|F|4300|1
Bengaluru|28-May-14|Platinum|Entertainment|F|190848|1
Delhi|10-Jan-14|Gold|Entertainment|F|33145|1
Ahmedabad|25-Feb-14|Gold|Grocery|F|260795|1
Bengaluru|16-Feb-14|Gold|Fuel|F|264789|1
Mumbai|28-Apr-14|Gold|Bills|M|291089|1
Ahmedabad|27-Apr-15|Platinum|Bills|F|108757|1
Bengaluru|08-Dec-14|Silver|Bills|F|28966|1
Bengaluru|16-Jul-14|Signature|Grocery|F|194714|1
Mumbai|17-Nov-13|Silver|Food|F|105390|1
Bengaluru|14-Nov-14|Silver|Grocery|F|171001|1
Ahmedabad|08-Mar-14|Signature|Entertainment|M|162244|1
Delhi|20-Jan-14|Platinum|Fuel|M|184287|1
Bengaluru|19-May-14|Silver|Entertainment|M|144479|1
Bengaluru|06-Apr-14|Signature|Entertainment|F|243496|1
Bengaluru|26-Mar-15|Silver|Fuel|F|254886|1
Delhi|02-Oct-14|Platinum|Bills|M|104958|1
Bengaluru|30-Apr-15|Gold|Entertainment|M|146854|1
Delhi|17-Jun-14|Platinum|Grocery|F|131199|1
Mumbai|12-May-14|Signature|Fuel|F|261715|1
Ahmedabad|12-Nov-13|Platinum|Bills|M|258709|1
Mumbai|30-Apr-14|Platinum|Food|M|55755|1
Bengaluru|25-Apr-14|Gold|Food|M|140370|1
Ahmedabad|11-Feb-15|Silver|Bills|M|159421|1
Bengaluru|20-Dec-13|Gold|Food|M|237791|1
Ahmedabad|19-Dec-14|Silver|Food|F|133351|1
Ahmedabad|23-Dec-13|Signature|Entertainment|F|251124|1
Mumbai|19-May-14|Gold|Bills|F|103600|1
Delhi|20-Dec-13|Signature|Bills|M|54640|1
Bengaluru|25-Feb-15|Signature|Bills|F|167106|1
Delhi|26-Oct-14|Gold|Grocery|F|256726|1
Mumbai|27-Jul-14|Platinum|Bills|F|47447|1
Ahmedabad|07-Jun-14|Platinum|Food|M|212710|1
Bengaluru|13-Jun-14|Silver|Bills|F|119114|1
Mumbai|25-May-15|Signature|Bills|M|133268|1
Bengaluru|28-Aug-14|Gold|Food|M|214898|1
Bengaluru|25-Mar-14|Platinum|Bills|M|205808|1
Bengaluru|31-Oct-14|Gold|Entertainment|M|173114|1
Mumbai|27-Mar-15|Silver|Food|F|190837|1
Delhi|08-Aug-14|Silver|Food|F|68202|1
Ahmedabad|09-Dec-13|Signature|Grocery|M|42619|1
Bengaluru|24-May-14|Gold|Fuel|M|164005|1
Mumbai|25-Oct-13|Gold|Bills|M|4303|1
Bengaluru|17-May-15|Silver|Food|M|163129|1
Bengaluru|29-Jul-14|Platinum|Fuel|M|49680|1
Mumbai|31-Dec-14|Gold|Bills|M|49016|1
Bengaluru|25-Feb-14|Gold|Bills|M|296314|1
Bengaluru|26-Apr-15|Gold|Bills|M|7876|1
Delhi|22-Jan-15|Platinum|Bills|M|16044|1
Bengaluru|28-Apr-15|Signature|Fuel|M|231514|1
Bengaluru|10-Mar-14|Silver|Food|F|30551|1
Mumbai|27-Oct-13|Platinum|Entertainment|F|79258|1
Mumbai|04-Aug-14|Gold|Fuel|M|103315|1
Delhi|07-Aug-14|Silver|Food|F|72391|1
Bengaluru|24-Jun-14|Gold|Fuel|F|79869|1
Bengaluru|01-Nov-13|Gold|Fuel|M|283156|1
Delhi|12-Aug-14|Silver|Fuel|F|216274|1
Bengaluru|20-Jan-15|Signature|Grocery|M|62786|1
Bengaluru|13-Oct-14|Signature|Fuel|M|122639|1
Delhi|21-Nov-14|Silver|Grocery|F|228769|1
Bengaluru|30-Nov-13|Gold|Entertainment|F|281273|1
Bengaluru|14-Sep-14|Platinum|Food|M|212713|1
Bengaluru|02-Jun-14|Platinum|Bills|M|156885|1
Bengaluru|23-May-14|Silver|Entertainment|M|20492|1
Ahmedabad|28-Apr-14|Signature|Entertainment|M|155735|1
Delhi|14-Feb-15|Signature|Entertainment|M|292649|1
Delhi|18-Apr-15|Silver|Fuel|F|61203|1
Delhi|27-Mar-15|Silver|Fuel|M|255996|1
Mumbai|01-Apr-14|Silver|Fuel|F|237960|1
Ahmedabad|12-Oct-13|Silver|Fuel|F|173381|1
Mumbai|27-Aug-14|Gold|Entertainment|M|39285|1
Ahmedabad|04-Dec-13|Platinum|Bills|M|86884|1
Mumbai|14-Jun-14|Silver|Entertainment|F|214501|1
Bengaluru|30-May-14|Platinum|Fuel|F|190698|1
Delhi|19-Nov-13|Platinum|Fuel|M|175495|1
Bengaluru|30-Jan-15|Platinum|Food|M|14742|1
Bengaluru|31-Jul-14|Platinum|Bills|M|21893|1
Bengaluru|29-Aug-14|Signature|Entertainment|F|271661|1
Mumbai|30-Oct-13|Platinum|Entertainment|F|78598|1
Bengaluru|01-May-14|Silver|Food|F|247136|1
Bengaluru|20-May-15|Platinum|Bills|M|76488|1
Ahmedabad|07-Sep-14|Silver|Entertainment|M|248673|1
Delhi|25-Sep-14|Gold|Bills|F|111203|1
Mumbai|22-Aug-14|Gold|Food|M|199881|1
Ahmedabad|06-Apr-15|Platinum|Bills|M|228771|1
Ahmedabad|14-May-14|Signature|Food|F|33141|1
Bengaluru|14-Mar-14|Gold|Bills|M|229975|1
Delhi|22-Oct-13|Platinum|Bills|F|282066|1
Mumbai|27-May-14|Silver|Grocery|M|193627|1
Mumbai|09-Aug-14|Signature|Fuel|F|114328|1
Bengaluru|07-Feb-14|Silver|Food|F|286445|1
Bengaluru|05-Jan-15|Platinum|Entertainment|F|173458|1
Delhi|31-Oct-14|Platinum|Food|M|255521|1
Ahmedabad|20-Mar-14|Gold|Food|F|291906|1
Bengaluru|15-Mar-15|Gold|Grocery|M|233954|1
Ahmedabad|17-Nov-13|Platinum|Grocery|F|125116|1
Delhi|15-Sep-14|Platinum|Grocery|M|91726|1
Delhi|08-Jun-14|Silver|Bills|M|285512|1
Mumbai|28-Mar-14|Silver|Grocery|M|111548|1
Bengaluru|06-Sep-14|Silver|Entertainment|F|63176|1
Delhi|17-Mar-14|Signature|Bills|F|221323|1
Mumbai|06-Sep-14|Gold|Grocery|M|1099|1
Bengaluru|20-Feb-14|Platinum|Grocery|M|57542|1
Ahmedabad|20-Feb-15|Gold|Fuel|M|111167|1
Bengaluru|07-Jul-14|Silver|Bills|M|140505|1
Mumbai|12-Mar-14|Gold|Bills|F|82010|1
Ahmedabad|03-May-14|Silver|Entertainment|M|258219|1
Delhi|20-Feb-15|Signature|Food|F|208934|1
Delhi|02-Mar-15|Signature|Entertainment|F|175947|1
Ahmedabad|10-Apr-15|Silver|Grocery|M|132026|1
Bengaluru|06-Nov-14|Silver|Fuel|F|186295|1
Mumbai|20-May-15|Platinum|Fuel|M|160508|1
Ahmedabad|19-Nov-14|Gold|Grocery|M|268673|1
Mumbai|17-Oct-14|Silver|Grocery|F|203958|1
Bengaluru|30-Sep-14|Gold|Bills|F|18351|1
Mumbai|31-Dec-14|Platinum|Food|M|162751|1
Bengaluru|13-Oct-13|Silver|Food|M|42507|1
Mumbai|22-Apr-15|Gold|Grocery|M|27479|1
Mumbai|07-Apr-15|Platinum|Fuel|M|56482|1
Ahmedabad|25-Dec-14|Platinum|Grocery|M|261396|1
Ahmedabad|10-Feb-15|Silver|Fuel|F|194454|1
Mumbai|18-Dec-14|Signature|Fuel|M|93974|1
Mumbai|03-Feb-14|Platinum|Entertainment|F|292348|1
Delhi|26-Oct-13|Signature|Grocery|F|13059|1
Mumbai|09-Apr-14|Silver|Entertainment|M|25019|1
Mumbai|09-Apr-15|Signature|Food|F|191561|1
Mumbai|09-Jan-14|Signature|Grocery|F|295603|1
Delhi|25-Dec-13|Gold|Food|F|80528|1
Bengaluru|17-Apr-15|Signature|Food|F|171901|1
Mumbai|21-Jul-14|Silver|Bills|M|10663|1
Delhi|09-Jan-15|Silver|Bills|M|84996|1
Mumbai|09-Feb-14|Gold|Entertainment|M|65518|1
Mumbai|09-Apr-15|Silver|Grocery|M|32713|1
Mumbai|17-Dec-13|Platinum|Bills|M|41380|1
Delhi|01-Mar-14|Gold|Fuel|F|265796|1
Ahmedabad|25-Apr-15|Gold|Entertainment|F|113587|1
Delhi|28-Nov-13|Gold|Entertainment|F|236176|1
Bengaluru|02-Sep-14|Signature|Grocery|F|75304|1
Ahmedabad|19-May-14|Platinum|Grocery|F|140648|1
Delhi|07-Sep-14|Silver|Food|F|152317|1
Ahmedabad|10-Dec-13|Gold|Fuel|F|160126|1
Bengaluru|03-Oct-14|Signature|Bills|F|163984|1
Bengaluru|02-Sep-14|Silver|Food|M|66611|1
Ahmedabad|02-May-15|Platinum|Entertainment|F|260973|1
Bengaluru|12-Dec-14|Platinum|Entertainment|M|130239|1
Bengaluru|21-Mar-15|Silver|Entertainment|F|177686|1
Ahmedabad|08-Nov-13|Gold|Fuel|F|67416|1
Mumbai|01-Mar-15|Signature|Food|F|54488|1
Bengaluru|15-Oct-14|Platinum|Bills|F|21712|1
Mumbai|25-Jun-14|Gold|Grocery|M|270614|1
Mumbai|08-Mar-14|Gold|Entertainment|F|274470|1
Bengaluru|27-Mar-15|Silver|Fuel|F|269501|1
Bengaluru|24-Aug-14|Gold|Entertainment|M|270644|1
Ahmedabad|12-Oct-14|Platinum|Grocery|M|138902|1
Mumbai|09-Sep-14|Gold|Entertainment|F|46471|1
Mumbai|22-Apr-15|Gold|Entertainment|M|2326|1
Delhi|05-Oct-14|Silver|Food|M|179141|1
Mumbai|14-May-14|Silver|Food|F|175794|1
Delhi|10-May-14|Silver|Entertainment|M|72733|1
Ahmedabad|24-May-15|Silver|Food|M|296303|1
Ahmedabad|17-May-15|Signature|Entertainment|F|125449|1
Bengaluru|18-Feb-15|Silver|Entertainment|F|185181|1
Ahmedabad|25-May-14|Platinum|Bills|M|19058|1
Mumbai|07-Dec-13|Platinum|Food|M|123730|1
Mumbai|09-Aug-14|Platinum|Bills|M|260469|1
Delhi|10-Jul-14|Platinum|Entertainment|F|25973|1
Bengaluru|02-May-15|Platinum|Entertainment|M|34264|1
Bengaluru|16-Nov-14|Silver|Fuel|F|162065|1
Mumbai|07-Nov-13|Platinum|Grocery|F|183206|1
Ahmedabad|03-Oct-14|Platinum|Grocery|F|121405|1
Ahmedabad|09-May-14|Silver|Food|F|199608|1
Mumbai|21-Jan-15|Signature|Food|F|86489|1
Mumbai|27-Mar-14|Signature|Entertainment|M|159334|1
Ahmedabad|04-Mar-15|Silver|Entertainment|M|183691|1
Mumbai|11-Mar-14|Platinum|Grocery|M|3302|1
Mumbai|21-Jun-14|Signature|Fuel|M|52891|1
Delhi|19-Jul-14|Silver|Fuel|M|295960|1
Bengaluru|05-Sep-14|Signature|Fuel|F|224350|1
Mumbai|05-Oct-13|Platinum|Bills|F|286662|1
Ahmedabad|27-Oct-13|Signature|Bills|F|92570|1
Mumbai|20-Mar-14|Signature|Entertainment|F|282120|1
Bengaluru|15-Jan-14|Silver|Food|F|149375|1
Mumbai|18-Nov-13|Platinum|Bills|F|71277|1
Bengaluru|12-Jan-15|Gold|Bills|M|143959|1
Ahmedabad|17-Jan-14|Gold|Grocery|M|52745|1
Ahmedabad|28-May-14|Signature|Grocery|M|94398|1
Ahmedabad|06-Jul-14|Platinum|Bills|M|236468|1
Mumbai|12-Jan-14|Signature|Grocery|M|195755|1
Delhi|29-Apr-14|Platinum|Entertainment|F|49892|1
Mumbai|06-Feb-15|Silver|Fuel|F|200805|1
Bengaluru|26-Oct-13|Signature|Bills|F|294094|1
Mumbai|12-Feb-14|Signature|Grocery|F|236258|1
Mumbai|31-Oct-13|Silver|Entertainment|M|209368|1
Delhi|27-Oct-13|Platinum|Bills|M|143840|1
Ahmedabad|07-Mar-14|Signature|Entertainment|M|228614|1
Mumbai|28-Dec-13|Silver|Food|F|127498|1
Ahmedabad|13-May-15|Gold|Entertainment|F|168414|1
Mumbai|01-Dec-14|Platinum|Entertainment|F|279755|1
Delhi|26-Sep-14|Signature|Bills|M|136490|1
Ahmedabad|18-Aug-14|Silver|Grocery|F|193629|1
Delhi|15-May-15|Platinum|Grocery|M|151524|1
Bengaluru|26-Jan-14|Signature|Food|F|287283|1
Delhi|21-Apr-14|Silver|Food|F|58872|1
Bengaluru|09-Jan-14|Platinum|Entertainment|M|285065|1
Ahmedabad|19-Nov-13|Platinum|Entertainment|M|65293|1
Ahmedabad|16-Dec-14|Gold|Fuel|M|135643|1
Mumbai|07-Apr-14|Gold|Bills|M|238035|1
Mumbai|06-Oct-14|Signature|Fuel|F|201688|1
Bengaluru|10-Jul-14|Platinum|Bills|M|38614|1
Delhi|21-Oct-13|Signature|Grocery|F|185552|1
Mumbai|03-Jun-14|Gold|Entertainment|F|4861|1
Delhi|22-Jul-14|Gold|Bills|F|80627|1
Bengaluru|02-May-14|Silver|Grocery|F|199540|1
Mumbai|22-Mar-15|Gold|Grocery|F|182699|1
Mumbai|15-Jan-15|Silver|Bills|F|271768|1
Delhi|22-Nov-14|Gold|Grocery|M|33498|1
Mumbai|03-Aug-14|Gold|Bills|F|257914|1
Mumbai|04-Jan-15|Platinum|Entertainment|F|272978|1
Delhi|05-Sep-14|Platinum|Food|M|56868|1
Mumbai|27-Mar-15|Silver|Bills|M|286935|1
Bengaluru|12-Jan-15|Gold|Entertainment|M|1575|1
Delhi|11-Sep-14|Gold|Entertainment|M|275369|1
Delhi|07-Jan-14|Signature|Food|M|108530|1
Bengaluru|27-Mar-14|Gold|Bills|F|10762|1
Bengaluru|13-Feb-14|Silver|Bills|F|66715|1
Bengaluru|30-Apr-14|Platinum|Fuel|F|244619|1
Bengaluru|28-Aug-14|Platinum|Entertainment|F|155020|1
Ahmedabad|23-Feb-15|Silver|Fuel|M|83570|1
Bengaluru|08-Nov-13|Silver|Food|F|84612|1
Delhi|04-Feb-15|Platinum|Food|F|60803|1
Delhi|23-Oct-13|Gold|Grocery|M|154800|1
Delhi|23-Feb-15|Gold|Entertainment|F|89171|1
Ahmedabad|29-Aug-14|Gold|Bills|M|203005|1
Mumbai|13-Sep-14|Gold|Food|F|21002|1
Mumbai|22-Feb-14|Gold|Bills|M|281373|1
Ahmedabad|05-Jun-14|Silver|Entertainment|M|61083|1
Ahmedabad|29-Apr-15|Platinum|Bills|F|76969|1
Bengaluru|11-Apr-14|Platinum|Food|M|174322|1
Ahmedabad|17-Jan-14|Signature|Fuel|F|87682|1
Ahmedabad|11-Jan-14|Silver|Grocery|M|162146|1
Ahmedabad|23-Jun-14|Silver|Bills|F|171671|1
Ahmedabad|23-Mar-14|Platinum|Entertainment|F|132621|1
Ahmedabad|19-Sep-14|Silver|Entertainment|F|215258|1
Delhi|26-Jan-15|Platinum|Grocery|F|14370|1
Bengaluru|19-Dec-14|Signature|Food|F|193633|1
Ahmedabad|25-Dec-14|Gold|Fuel|F|143213|1
Mumbai|23-Oct-14|Gold|Bills|M|117970|1
Bengaluru|08-Sep-14|Gold|Bills|F|67958|1
Ahmedabad|10-Apr-15|Gold|Entertainment|F|152505|1
Bengaluru|03-Nov-13|Platinum|Fuel|M|14332|1
Ahmedabad|18-Aug-14|Gold|Food|F|297400|1
Ahmedabad|19-Nov-14|Platinum|Grocery|F|10402|1
Ahmedabad|04-Nov-13|Signature|Fuel|M|222249|1
Ahmedabad|26-Nov-14|Signature|Bills|F|151721|1
Ahmedabad|03-Apr-15|Silver|Entertainment|M|113635|1
Bengaluru|01-Feb-15|Gold|Grocery|M|235359|1
Delhi|15-Jan-14|Silver|Bills|M|14426|1
Delhi|20-Aug-14|Platinum|Entertainment|M|120261|1
Delhi|30-Apr-14|Silver|Entertainment|F|29568|1
Bengaluru|14-Oct-13|Gold|Food|M|75662|1
Delhi|24-Dec-13|Signature|Entertainment|M|79715|1
Delhi|21-Aug-14|Platinum|Food|F|287755|1
Ahmedabad|28-Jan-14|Platinum|Food|M|19130|1
Ahmedabad|31-Oct-13|Silver|Food|F|58102|1
Delhi|23-Apr-15|Platinum|Entertainment|M|196245|1
Mumbai|02-Dec-14|Platinum|Fuel|F|152193|1
Delhi|24-Jan-14|Silver|Food|M|48574|1
Mumbai|18-May-14|Platinum|Fuel|F|184435|1
Delhi|27-Oct-13|Platinum|Fuel|F|109865|1
Delhi|17-Mar-15|Signature|Bills|F|77981|1
Mumbai|06-Jun-14|Silver|Food|F|103684|1
Ahmedabad|16-Apr-14|Silver|Bills|F|240947|1
Mumbai|13-Mar-14|Platinum|Entertainment|M|249756|1
Ahmedabad|19-Oct-14|Platinum|Bills|F|202326|1
Delhi|07-Oct-13|Gold|Grocery|F|100142|1
Mumbai|04-Jan-15|Gold|Grocery|M|75749|1
Bengaluru|15-Dec-13|Signature|Entertainment|F|15415|1
Bengaluru|12-Dec-13|Silver|Entertainment|M|261459|1
Bengaluru|16-Nov-14|Silver|Bills|M|66917|1
Bengaluru|09-Jul-14|Gold|Bills|F|25871|1
Mumbai|26-Nov-13|Platinum|Grocery|F|7276|1
Ahmedabad|17-Nov-13|Gold|Bills|F|288315|1
Bengaluru|31-Jan-15|Gold|Bills|F|240957|1
